날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2002.04.15,385000.0,16000.0,372000.0,388000.0,372000.0,853327.0
2002.04.12,369000.0,9500.0,359500.0,371500.0,355500.0,1108468.0
2002.04.11,359500.0,3500.0,357500.0,365000.0,356000.0,1433884.0
2002.04.10,356000.0,13000.0,369000.0,369500.0,355500.0,1303617.0
2002.04.09,369000.0,0.0,370000.0,373500.0,366000.0,1054820.0
,,,,,,
,,,,,,
,,,,,,
2002.04.08,369000.0,20000.0,388000.0,388000.0,369000.0,1552027.0
2002.04.04,389000.0,15000.0,399000.0,399000.0,386500.0,1415939.0
2002.04.03,404000.0,5500.0,397500.0,405000.0,393000.0,1208603.0
2002.04.02,398500.0,24500.0,378000.0,398500.0,370000.0,1567922.0
2002.04.01,374000.0,6000.0,375000.0,384500.0,370500.0,1149349.0
,,,,,,
