날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2013.11.05,1485000.0,14000.0,1502000.0,1502000.0,1472000.0,160186.0
2013.11.04,1499000.0,1000.0,1492000.0,1502000.0,1489000.0,217756.0
2013.11.01,1500000.0,35000.0,1490000.0,1500000.0,1468000.0,227154.0
2013.10.31,1465000.0,35000.0,1498000.0,1502000.0,1465000.0,252941.0
2013.10.30,1500000.0,10000.0,1485000.0,1500000.0,1484000.0,211768.0
,,,,,,
,,,,,,
,,,,,,
2013.10.29,1490000.0,8000.0,1490000.0,1490000.0,1478000.0,206698.0
2013.10.28,1482000.0,33000.0,1465000.0,1485000.0,1458000.0,226154.0
2013.10.25,1449000.0,0.0,1450000.0,1452000.0,1433000.0,134706.0
2013.10.24,1449000.0,7000.0,1431000.0,1449000.0,1429000.0,178313.0
2013.10.23,1442000.0,13000.0,1464000.0,1464000.0,1436000.0,171969.0
,,,,,,
