날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2021.07.27,78500.0,300.0,79200.0,79400.0,78500.0,11427693.0
2021.07.26,78800.0,500.0,79400.0,79500.0,78800.0,10040975.0
2021.07.23,79300.0,400.0,79700.0,79900.0,79200.0,9098910.0
2021.07.22,79700.0,1200.0,79000.0,79800.0,78900.0,12618790.0
2021.07.21,78500.0,500.0,79000.0,79100.0,78500.0,12355296.0
,,,,,,
,,,,,,
,,,,,,
2021.07.20,79000.0,0.0,78500.0,79000.0,78400.0,12456646.0
2021.07.19,79000.0,800.0,79100.0,79200.0,78800.0,13155414.0
2021.07.16,79800.0,800.0,80100.0,80100.0,79500.0,10859399.0
2021.07.15,80600.0,1100.0,79800.0,80600.0,79500.0,13766279.0
2021.07.14,79500.0,300.0,79400.0,79600.0,79100.0,11575636.0
,,,,,,
