날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2012.11.27,1416000.0,12000.0,1405000.0,1428000.0,1404000.0,236884.0
2012.11.26,1404000.0,33000.0,1442000.0,1443000.0,1399000.0,275155.0
2012.11.23,1437000.0,20000.0,1422000.0,1442000.0,1417000.0,246769.0
2012.11.22,1417000.0,33000.0,1394000.0,1419000.0,1391000.0,299318.0
2012.11.21,1384000.0,20000.0,1376000.0,1397000.0,1372000.0,355901.0
,,,,,,
,,,,,,
,,,,,,
2012.11.20,1364000.0,32000.0,1353000.0,1365000.0,1346000.0,268586.0
2012.11.19,1332000.0,25000.0,1315000.0,1342000.0,1313000.0,202837.0
2012.11.16,1307000.0,24000.0,1322000.0,1326000.0,1301000.0,243724.0
2012.11.15,1331000.0,24000.0,1335000.0,1338000.0,1326000.0,199259.0
2012.11.14,1355000.0,6000.0,1357000.0,1357000.0,1346000.0,208828.0
,,,,,,
