날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2013.04.24,1486000.0,3000.0,1485000.0,1494000.0,1474000.0,201731.0
2013.04.23,1483000.0,20000.0,1500000.0,1503000.0,1474000.0,177297.0
2013.04.22,1503000.0,28000.0,1490000.0,1503000.0,1465000.0,186717.0
2013.04.19,1475000.0,8000.0,1465000.0,1492000.0,1455000.0,314080.0
2013.04.18,1483000.0,35000.0,1520000.0,1522000.0,1481000.0,267168.0
,,,,,,
,,,,,,
,,,,,,
2013.04.17,1518000.0,10000.0,1566000.0,1566000.0,1514000.0,209822.0
2013.04.16,1528000.0,5000.0,1505000.0,1532000.0,1501000.0,371037.0
2013.04.15,1523000.0,6000.0,1503000.0,1535000.0,1503000.0,215346.0
2013.04.12,1517000.0,23000.0,1540000.0,1550000.0,1513000.0,214881.0
2013.04.11,1540000.0,19000.0,1521000.0,1540000.0,1518000.0,225830.0
,,,,,,
