날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2011.11.28,978000.0,31000.0,959000.0,982000.0,958000.0,315940.0
2011.11.25,947000.0,4000.0,929000.0,953000.0,929000.0,233962.0
2011.11.24,943000.0,8000.0,922000.0,953000.0,921000.0,273680.0
2011.11.23,935000.0,28000.0,948000.0,960000.0,935000.0,307043.0
2011.11.22,963000.0,13000.0,950000.0,971000.0,943000.0,241829.0
,,,,,,
,,,,,,
,,,,,,
2011.11.21,950000.0,13000.0,951000.0,960000.0,942000.0,256942.0
2011.11.18,963000.0,17000.0,971000.0,977000.0,962000.0,326670.0
2011.11.17,980000.0,5000.0,982000.0,992000.0,961000.0,259445.0
2011.11.16,975000.0,21000.0,995000.0,1003000.0,973000.0,339267.0
2011.11.15,996000.0,0.0,986000.0,1000000.0,980000.0,234838.0
,,,,,,
