날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1996.08.03,70100.0,0.0,70000.0,70100.0,69500.0,30090.0
1996.08.02,70100.0,100.0,70200.0,70500.0,69800.0,67490.0
1996.08.01,70200.0,200.0,71000.0,71000.0,70000.0,101810.0
1996.07.31,70000.0,200.0,70200.0,70500.0,69700.0,65220.0
1996.07.30,70200.0,600.0,70800.0,70800.0,69300.0,68800.0
,,,,,,
,,,,,,
,,,,,,
1996.07.29,70800.0,500.0,70300.0,71600.0,70300.0,57710.0
1996.07.27,70300.0,500.0,69800.0,71000.0,69100.0,57160.0
1996.07.26,69800.0,200.0,70000.0,71000.0,69600.0,102560.0
1996.07.25,70000.0,2500.0,71500.0,71900.0,69500.0,123880.0
1996.07.24,72500.0,2200.0,74800.0,75500.0,72500.0,91300.0
,,,,,,
