날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2009.07.21,692000.0,2000.0,695000.0,695000.0,686000.0,400286.0
2009.07.20,690000.0,20000.0,680000.0,697000.0,674000.0,485940.0
2009.07.17,670000.0,4000.0,674000.0,683000.0,664000.0,340832.0
2009.07.16,674000.0,8000.0,678000.0,679000.0,668000.0,447282.0
2009.07.15,666000.0,32000.0,654000.0,670000.0,651000.0,761794.0
,,,,,,
,,,,,,
,,,,,,
2009.07.14,634000.0,14000.0,632000.0,642000.0,624000.0,420836.0
2009.07.13,620000.0,25000.0,645000.0,645000.0,620000.0,410061.0
2009.07.10,645000.0,5000.0,651000.0,656000.0,639000.0,286092.0
2009.07.09,650000.0,5000.0,655000.0,662000.0,650000.0,564404.0
2009.07.08,655000.0,5000.0,647000.0,655000.0,638000.0,531922.0
,,,,,,
