날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2008.05.09,709000.0,19000.0,732000.0,733000.0,707000.0,581711.0
2008.05.08,728000.0,13000.0,725000.0,730000.0,719000.0,688815.0
2008.05.07,741000.0,4000.0,738000.0,745000.0,732000.0,446575.0
2008.05.06,745000.0,14000.0,735000.0,745000.0,732000.0,767162.0
2008.05.02,731000.0,20000.0,733000.0,734000.0,724000.0,1008350.0
,,,,,,
,,,,,,
,,,,,,
2008.04.30,711000.0,1000.0,709000.0,718000.0,705000.0,627649.0
2008.04.29,710000.0,6000.0,717000.0,718000.0,706000.0,434594.0
2008.04.28,716000.0,26000.0,696000.0,719000.0,692000.0,764629.0
2008.04.25,690000.0,29000.0,670000.0,690000.0,666000.0,1005154.0
2008.04.24,661000.0,8000.0,659000.0,671000.0,655000.0,502378.0
,,,,,,
