날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2007.01.18,595000.0,7000.0,599000.0,599000.0,589000.0,435259.0
2007.01.17,602000.0,11000.0,610000.0,610000.0,597000.0,498084.0
2007.01.16,613000.0,1000.0,615000.0,615000.0,611000.0,310451.0
2007.01.15,612000.0,9000.0,612000.0,615000.0,607000.0,673506.0
2007.01.12,603000.0,21000.0,590000.0,606000.0,585000.0,826085.0
,,,,,,
,,,,,,
,,,,,,
2007.01.11,582000.0,4000.0,579000.0,588000.0,578000.0,613040.0
2007.01.10,578000.0,8000.0,582000.0,584000.0,575000.0,522576.0
2007.01.09,586000.0,4000.0,587000.0,594000.0,582000.0,402197.0
2007.01.08,582000.0,13000.0,592000.0,594000.0,579000.0,682494.0
2007.01.05,595000.0,12000.0,608000.0,609000.0,595000.0,586649.0
,,,,,,
