날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2013.05.24,1486000.0,2000.0,1487000.0,1494000.0,1472000.0,203812.0
2013.05.23,1484000.0,25000.0,1492000.0,1502000.0,1484000.0,239883.0
2013.05.22,1509000.0,17000.0,1504000.0,1510000.0,1491000.0,198462.0
2013.05.21,1492000.0,5000.0,1510000.0,1510000.0,1485000.0,232008.0
2013.05.20,1497000.0,11000.0,1502000.0,1512000.0,1496000.0,245777.0
,,,,,,
,,,,,,
,,,,,,
2013.05.16,1508000.0,8000.0,1501000.0,1514000.0,1500000.0,293151.0
2013.05.15,1500000.0,0.0,1485000.0,1500000.0,1484000.0,211896.0
2013.05.14,1500000.0,23000.0,1487000.0,1500000.0,1483000.0,180053.0
2013.05.13,1477000.0,1000.0,1471000.0,1480000.0,1462000.0,175002.0
2013.05.10,1476000.0,39000.0,1514000.0,1514000.0,1476000.0,235897.0
,,,,,,
