날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2012.09.28,1346000.0,8000.0,1359000.0,1360000.0,1339000.0,358509.0
2012.09.27,1338000.0,13000.0,1327000.0,1342000.0,1323000.0,291061.0
2012.09.26,1325000.0,2000.0,1313000.0,1325000.0,1306000.0,241197.0
2012.09.25,1327000.0,0.0,1310000.0,1334000.0,1310000.0,227443.0
2012.09.24,1327000.0,25000.0,1300000.0,1328000.0,1292000.0,264015.0
,,,,,,
,,,,,,
,,,,,,
2012.09.21,1302000.0,15000.0,1300000.0,1307000.0,1295000.0,298374.0
2012.09.20,1287000.0,27000.0,1293000.0,1305000.0,1284000.0,284488.0
2012.09.19,1314000.0,1000.0,1306000.0,1323000.0,1298000.0,242946.0
2012.09.18,1315000.0,0.0,1314000.0,1336000.0,1308000.0,224940.0
2012.09.17,1315000.0,21000.0,1336000.0,1336000.0,1312000.0,298200.0
,,,,,,
