날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1999.09.02,225000.0,6500.0,214500.0,228000.0,213500.0,1188782.0
1999.09.01,218500.0,5500.0,230000.0,234000.0,218000.0,1506536.0
1999.08.31,224000.0,7000.0,213000.0,224500.0,213000.0,1086024.0
1999.08.30,217000.0,7000.0,226000.0,231000.0,217000.0,879129.0
1999.08.27,224000.0,12000.0,215000.0,233000.0,211000.0,1298826.0
,,,,,,
,,,,,,
,,,,,,
1999.08.26,212000.0,12500.0,202000.0,217500.0,198500.0,1429694.0
1999.08.25,199500.0,7000.0,192500.0,202500.0,192500.0,1126957.0
1999.08.24,192500.0,7500.0,190000.0,194000.0,186500.0,794226.0
1999.08.23,185000.0,9000.0,179500.0,187000.0,178000.0,674482.0
1999.08.20,176000.0,2000.0,178000.0,178000.0,173000.0,529333.0
,,,,,,
