날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2010.06.07,787000.0,6000.0,779000.0,787000.0,777000.0,303328.0
2010.06.04,793000.0,16000.0,775000.0,797000.0,774000.0,252280.0
2010.06.03,777000.0,9000.0,780000.0,784000.0,774000.0,293327.0
2010.06.01,768000.0,8000.0,776000.0,779000.0,765000.0,228117.0
2010.05.31,776000.0,2000.0,772000.0,781000.0,768000.0,255822.0
,,,,,,
,,,,,,
,,,,,,
2010.05.28,778000.0,6000.0,787000.0,787000.0,767000.0,450925.0
2010.05.27,772000.0,22000.0,744000.0,775000.0,741000.0,444241.0
2010.05.26,750000.0,9000.0,760000.0,769000.0,745000.0,460053.0
2010.05.25,741000.0,17000.0,750000.0,756000.0,736000.0,511626.0
2010.05.24,758000.0,2000.0,747000.0,764000.0,744000.0,354475.0
,,,,,,
