날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2014.01.17,1292000.0,9000.0,1301000.0,1315000.0,1292000.0,255485.0
2014.01.16,1301000.0,2000.0,1300000.0,1310000.0,1293000.0,195049.0
2014.01.15,1299000.0,14000.0,1330000.0,1331000.0,1298000.0,234949.0
2014.01.14,1313000.0,18000.0,1297000.0,1330000.0,1290000.0,294333.0
2014.01.13,1295000.0,23000.0,1283000.0,1297000.0,1273000.0,328987.0
,,,,,,
,,,,,,
,,,,,,
2014.01.10,1272000.0,3000.0,1275000.0,1286000.0,1272000.0,363783.0
2014.01.09,1275000.0,16000.0,1307000.0,1307000.0,1275000.0,425019.0
2014.01.08,1291000.0,13000.0,1300000.0,1304000.0,1287000.0,409493.0
2014.01.07,1304000.0,3000.0,1300000.0,1318000.0,1295000.0,395264.0
2014.01.06,1307000.0,11000.0,1303000.0,1320000.0,1296000.0,394716.0
,,,,,,
