날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2001.06.20,200000.0,5500.0,203000.0,203500.0,199500.0,770358.0
2001.06.19,205500.0,500.0,205000.0,208500.0,204000.0,625581.0
2001.06.18,205000.0,4500.0,209000.0,209000.0,204000.0,681948.0
2001.06.15,209500.0,2000.0,209500.0,210000.0,206000.0,817467.0
2001.06.14,211500.0,2500.0,213500.0,215500.0,210000.0,556866.0
,,,,,,
,,,,,,
,,,,,,
2001.06.13,214000.0,3000.0,215000.0,215500.0,210000.0,472921.0
2001.06.12,211000.0,3000.0,211000.0,215000.0,210500.0,483939.0
2001.06.11,214000.0,9500.0,216500.0,219000.0,214000.0,493626.0
2001.06.08,223500.0,9500.0,221000.0,225500.0,220000.0,854889.0
2001.06.07,214000.0,11000.0,204000.0,215500.0,204000.0,799372.0
,,,,,,
