날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2007.05.15,573000.0,1000.0,574000.0,575000.0,569000.0,332598.0
2007.05.14,574000.0,1000.0,575000.0,578000.0,570000.0,303571.0
2007.05.11,573000.0,2000.0,575000.0,577000.0,569000.0,361271.0
2007.05.10,575000.0,5000.0,585000.0,586000.0,575000.0,425696.0
2007.05.09,580000.0,2000.0,580000.0,586000.0,574000.0,388931.0
,,,,,,
,,,,,,
,,,,,,
2007.05.08,582000.0,5000.0,588000.0,593000.0,579000.0,609400.0
2007.05.07,587000.0,11000.0,580000.0,587000.0,578000.0,585381.0
2007.05.04,576000.0,2000.0,574000.0,578000.0,574000.0,242355.0
2007.05.03,574000.0,1000.0,578000.0,581000.0,573000.0,293331.0
2007.05.02,575000.0,1000.0,570000.0,580000.0,570000.0,330000.0
,,,,,,
