날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2013.02.12,1468000.0,6000.0,1484000.0,1484000.0,1459000.0,168395.0
2013.02.08,1462000.0,42000.0,1418000.0,1470000.0,1415000.0,268477.0
2013.02.07,1420000.0,7000.0,1439000.0,1439000.0,1420000.0,194422.0
2013.02.06,1427000.0,8000.0,1440000.0,1443000.0,1427000.0,137943.0
2013.02.05,1435000.0,2000.0,1415000.0,1443000.0,1414000.0,227762.0
,,,,,,
,,,,,,
,,,,,,
2013.02.04,1437000.0,4000.0,1450000.0,1453000.0,1417000.0,257238.0
2013.02.01,1441000.0,7000.0,1460000.0,1460000.0,1422000.0,231524.0
2013.01.31,1448000.0,8000.0,1430000.0,1448000.0,1422000.0,321056.0
2013.01.30,1440000.0,31000.0,1426000.0,1440000.0,1412000.0,323848.0
2013.01.29,1409000.0,37000.0,1390000.0,1418000.0,1380000.0,432719.0
,,,,,,
