날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1999.02.10,83500.0,2100.0,84500.0,85600.0,82000.0,664282.0
1999.02.09,85600.0,1400.0,86000.0,86800.0,84700.0,381820.0
1999.02.08,87000.0,3000.0,85900.0,89500.0,85900.0,380690.0
1999.02.05,90000.0,3000.0,86500.0,90000.0,84500.0,695955.0
1999.02.04,87000.0,500.0,87000.0,87500.0,85000.0,363810.0
,,,,,,
,,,,,,
,,,,,,
1999.02.03,86500.0,2800.0,87800.0,88500.0,86100.0,342576.0
1999.02.02,89300.0,2100.0,91400.0,91400.0,88900.0,315480.0
1999.02.01,91400.0,1500.0,92000.0,92000.0,90100.0,238890.0
1999.01.29,89900.0,2500.0,91500.0,92300.0,89600.0,510570.0
1999.01.28,92400.0,1100.0,91300.0,92900.0,90700.0,789332.0
,,,,,,
