날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2009.11.25,749000.0,7000.0,742000.0,749000.0,740000.0,212706.0
2009.11.24,742000.0,17000.0,761000.0,763000.0,741000.0,354539.0
2009.11.23,759000.0,4000.0,761000.0,764000.0,751000.0,288180.0
2009.11.20,755000.0,4000.0,751000.0,761000.0,746000.0,343361.0
2009.11.19,759000.0,9000.0,750000.0,765000.0,750000.0,455114.0
,,,,,,
,,,,,,
,,,,,,
2009.11.18,750000.0,22000.0,735000.0,750000.0,732000.0,593061.0
2009.11.17,728000.0,5000.0,738000.0,741000.0,726000.0,360325.0
2009.11.16,733000.0,19000.0,720000.0,733000.0,714000.0,401434.0
2009.11.13,714000.0,6000.0,724000.0,727000.0,709000.0,431814.0
2009.11.12,720000.0,15000.0,737000.0,743000.0,720000.0,494977.0
,,,,,,
