날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2001.09.14,169500.0,2000.0,172000.0,172500.0,164500.0,663586.0
2001.09.13,171500.0,10000.0,168000.0,173000.0,166000.0,1194979.0
2001.09.12,161500.0,25500.0,160000.0,173000.0,160000.0,1699446.0
2001.09.11,187000.0,4500.0,190000.0,192500.0,186000.0,316200.0
2001.09.10,191500.0,500.0,188500.0,191500.0,186500.0,280072.0
,,,,,,
,,,,,,
,,,,,,
2001.09.07,191000.0,2500.0,188000.0,191000.0,184500.0,456798.0
2001.09.06,188500.0,1000.0,190000.0,192500.0,188000.0,349882.0
2001.09.05,189500.0,7000.0,192000.0,192500.0,187500.0,420443.0
2001.09.04,196500.0,8500.0,188000.0,197000.0,187500.0,375560.0
2001.09.03,188000.0,2000.0,190500.0,191000.0,187500.0,209020.0
,,,,,,
