날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2022.01.06,76900.0,500.0,76700.0,77600.0,76600.0,12931954.0
2022.01.05,77400.0,1300.0,78800.0,79000.0,76400.0,25470640.0
2022.01.04,78700.0,100.0,78800.0,79200.0,78300.0,12427416.0
2022.01.03,78600.0,300.0,79400.0,79800.0,78200.0,13502112.0
2021.12.30,78300.0,500.0,78900.0,79500.0,78100.0,14236700.0
,,,,,,
,,,,,,
,,,,,,
2021.12.29,78800.0,1500.0,80200.0,80200.0,78500.0,19794795.0
2021.12.28,80300.0,100.0,80200.0,80400.0,79700.0,18226325.0
2021.12.27,80200.0,300.0,80600.0,80600.0,79800.0,10783368.0
2021.12.24,80500.0,600.0,80200.0,80800.0,80200.0,12086380.0
2021.12.23,79900.0,500.0,79800.0,80000.0,79300.0,13577498.0
,,,,,,
