날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2002.12.05,373500.0,0.0,369000.0,375000.0,363500.0,931069.0
2002.12.04,373500.0,19500.0,386000.0,387500.0,373500.0,848723.0
2002.12.03,393000.0,6000.0,388000.0,395000.0,385000.0,753268.0
2002.12.02,387000.0,0.0,387000.0,387000.0,381000.0,260648.0
2002.11.29,387000.0,2000.0,385500.0,388000.0,382500.0,561797.0
,,,,,,
,,,,,,
,,,,,,
2002.11.28,385000.0,5000.0,387000.0,392500.0,383000.0,774721.0
2002.11.27,380000.0,1500.0,372000.0,380000.0,372000.0,478004.0
2002.11.26,378500.0,0.0,379500.0,382000.0,374500.0,784523.0
2002.11.25,378500.0,5500.0,375000.0,380000.0,373000.0,648471.0
2002.11.22,373000.0,4000.0,378000.0,380000.0,373000.0,971067.0
,,,,,,
