날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1997.11.08,45300.0,1000.0,42600.0,45300.0,42600.0,320624.0
1997.11.07,46300.0,4000.0,50000.0,50300.0,46300.0,875220.0
1997.11.06,50300.0,1100.0,48300.0,51300.0,48300.0,628301.0
1997.11.05,51400.0,3800.0,51400.0,51400.0,50100.0,738650.0
1997.11.04,47600.0,3500.0,44500.0,47600.0,44500.0,478162.0
,,,,,,
,,,,,,
,,,,,,
1997.11.03,44100.0,3200.0,43800.0,44100.0,41200.0,863870.0
1997.11.01,40900.0,3000.0,38000.0,40900.0,37900.0,323800.0
1997.10.31,37900.0,2100.0,40000.0,40000.0,36800.0,425381.0
1997.10.30,40000.0,3300.0,42000.0,43300.0,40000.0,373530.0
1997.10.29,43300.0,900.0,44500.0,47500.0,41000.0,450420.0
,,,,,,
