날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2004.07.23,418000.0,500.0,417000.0,421500.0,415500.0,391026.0
2004.07.22,417500.0,12000.0,417500.0,418500.0,413500.0,622068.0
2004.07.21,429500.0,12500.0,426500.0,431500.0,425000.0,474890.0
2004.07.20,417000.0,9500.0,419000.0,423000.0,417000.0,404989.0
2004.07.19,426500.0,3500.0,415000.0,427500.0,414000.0,482588.0
,,,,,,
,,,,,,
,,,,,,
2004.07.16,423000.0,14500.0,404000.0,423000.0,399500.0,961775.0
2004.07.15,408500.0,9500.0,416000.0,419000.0,399500.0,1145554.0
2004.07.14,418000.0,15500.0,429500.0,432500.0,416500.0,609056.0
2004.07.13,433500.0,10500.0,426500.0,433500.0,422000.0,515481.0
2004.07.12,423000.0,1000.0,426000.0,429500.0,422000.0,667768.0
,,,,,,
