날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.03.06,276000.0,0.0,279000.0,279000.0,271500.0,382243.0
2003.03.05,276000.0,9000.0,278000.0,279500.0,273000.0,668456.0
2003.03.04,285000.0,10000.0,287500.0,289000.0,282500.0,508102.0
2003.03.03,295000.0,15500.0,279500.0,295000.0,279500.0,510466.0
2003.02.28,279500.0,4000.0,283500.0,287000.0,279000.0,409838.0
,,,,,,
,,,,,,
,,,,,,
2003.02.27,283500.0,500.0,280000.0,285500.0,276000.0,759059.0
2003.02.26,284000.0,5500.0,289500.0,292000.0,282500.0,659611.0
2003.02.25,289500.0,20000.0,300000.0,302000.0,289500.0,949327.0
2003.02.24,309500.0,7500.0,303000.0,314000.0,303000.0,660009.0
2003.02.21,302000.0,500.0,305000.0,305000.0,299500.0,429893.0
,,,,,,
