날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.08.29,435000.0,3000.0,441000.0,442000.0,429000.0,531871.0
2003.08.28,438000.0,5000.0,450000.0,450000.0,436500.0,566799.0
2003.08.27,443000.0,2500.0,447000.0,447500.0,442000.0,410949.0
2003.08.26,445500.0,2500.0,439000.0,447000.0,436500.0,433954.0
2003.08.25,443000.0,3000.0,444000.0,447500.0,441000.0,324557.0
,,,,,,
,,,,,,
,,,,,,
2003.08.22,446000.0,4500.0,443000.0,449000.0,441500.0,504999.0
2003.08.21,441500.0,6500.0,434000.0,442000.0,434000.0,468325.0
2003.08.20,435000.0,5000.0,431000.0,439500.0,428000.0,493266.0
2003.08.19,430000.0,11000.0,432500.0,435000.0,430000.0,479599.0
2003.08.18,419000.0,6000.0,427500.0,429000.0,417500.0,398577.0
,,,,,,
