날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2006.03.14,624000.0,8000.0,628000.0,632000.0,619000.0,366887.0
2006.03.13,632000.0,12000.0,629000.0,632000.0,624000.0,385826.0
2006.03.10,620000.0,5000.0,614000.0,632000.0,614000.0,617916.0
2006.03.09,615000.0,8000.0,616000.0,629000.0,611000.0,782188.0
2006.03.08,623000.0,6000.0,615000.0,626000.0,608000.0,987621.0
,,,,,,
,,,,,,
,,,,,,
2006.03.07,629000.0,29000.0,650000.0,652000.0,627000.0,833034.0
2006.03.06,658000.0,6000.0,656000.0,658000.0,649000.0,479364.0
2006.03.03,652000.0,34000.0,682000.0,684000.0,650000.0,765966.0
2006.03.02,686000.0,1000.0,696000.0,700000.0,684000.0,307133.0
2006.02.28,687000.0,4000.0,694000.0,698000.0,683000.0,267304.0
,,,,,,
