날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2006.04.25,660000.0,13000.0,658000.0,672000.0,653000.0,573428.0
2006.04.24,673000.0,17000.0,690000.0,690000.0,670000.0,629815.0
2006.04.21,690000.0,27000.0,670000.0,697000.0,667000.0,811536.0
2006.04.20,663000.0,2000.0,665000.0,672000.0,661000.0,354217.0
2006.04.19,665000.0,10000.0,673000.0,675000.0,663000.0,454502.0
,,,,,,
,,,,,,
,,,,,,
2006.04.18,655000.0,7000.0,648000.0,660000.0,644000.0,408610.0
2006.04.17,648000.0,7000.0,660000.0,661000.0,645000.0,276017.0
2006.04.14,655000.0,17000.0,638000.0,664000.0,635000.0,656189.0
2006.04.13,638000.0,8000.0,626000.0,638000.0,625000.0,472926.0
2006.04.12,630000.0,6000.0,632000.0,633000.0,626000.0,245702.0
,,,,,,
