날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2023.02.10,62800.0,200.0,62600.0,63000.0,62400.0,9382576.0
2023.02.09,63000.0,100.0,63000.0,63300.0,62300.0,12164865.0
2023.02.08,63100.0,1200.0,62800.0,63300.0,62400.0,12243125.0
2023.02.07,61900.0,300.0,61900.0,62500.0,61600.0,14491039.0
2023.02.06,61600.0,2200.0,62800.0,63000.0,61600.0,15529356.0
,,,,,,
,,,,,,
,,,,,,
2023.02.03,63800.0,300.0,63900.0,64000.0,63000.0,15194598.0
2023.02.02,63500.0,1700.0,63200.0,63900.0,62600.0,23285983.0
2023.02.01,61800.0,800.0,62600.0,62700.0,61000.0,18570133.0
2023.01.31,61000.0,2300.0,63500.0,63700.0,61000.0,29746731.0
2023.01.30,63300.0,1300.0,64900.0,64900.0,63100.0,20995234.0
,,,,,,
