날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2001.03.23,215000.0,16000.0,204500.0,218500.0,204000.0,1835148.0
2001.03.22,199000.0,5500.0,199000.0,199500.0,196000.0,749337.0
2001.03.21,193500.0,2500.0,186000.0,195000.0,185000.0,811004.0
2001.03.20,191000.0,1000.0,195000.0,196000.0,191000.0,429195.0
2001.03.19,190000.0,4500.0,190500.0,194000.0,188500.0,497387.0
,,,,,,
,,,,,,
,,,,,,
2001.03.16,194500.0,1500.0,194000.0,196000.0,191500.0,466356.0
2001.03.15,196000.0,1000.0,189500.0,196500.0,188000.0,587410.0
2001.03.14,195000.0,13000.0,189500.0,195500.0,189000.0,785725.0
2001.03.13,182000.0,1500.0,178500.0,182500.0,177000.0,676313.0
2001.03.12,183500.0,8500.0,185000.0,188000.0,182500.0,772211.0
,,,,,,
