날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2020.01.15,59000.0,1000.0,59500.0,59600.0,58900.0,14300928.0
2020.01.14,60000.0,0.0,60400.0,61000.0,59900.0,16906295.0
2020.01.13,60000.0,500.0,59600.0,60000.0,59100.0,11359139.0
2020.01.10,59500.0,900.0,58800.0,59700.0,58300.0,16000170.0
2020.01.09,58600.0,1800.0,58400.0,58600.0,57400.0,24102579.0
,,,,,,
,,,,,,
,,,,,,
2020.01.08,56800.0,1000.0,56200.0,57400.0,55900.0,23501171.0
2020.01.07,55800.0,300.0,55700.0,56400.0,55600.0,10009778.0
2020.01.06,55500.0,0.0,54900.0,55600.0,54600.0,10278951.0
2020.01.03,55500.0,300.0,56000.0,56600.0,54900.0,15422255.0
2020.01.02,55200.0,600.0,55500.0,56000.0,55000.0,12993228.0
,,,,,,
