날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2020.09.18,59300.0,200.0,59800.0,59900.0,59100.0,18884571.0
2020.09.17,59500.0,1500.0,60700.0,60800.0,59300.0,25108356.0
2020.09.16,61000.0,0.0,61100.0,61300.0,60600.0,17041444.0
2020.09.15,61000.0,600.0,60900.0,61000.0,60500.0,17877075.0
2020.09.14,60400.0,1400.0,60200.0,60800.0,59900.0,20648281.0
,,,,,,
,,,,,,
,,,,,,
2020.09.11,59000.0,200.0,59300.0,59400.0,58200.0,16017098.0
2020.09.10,59200.0,800.0,59900.0,60000.0,59100.0,29923293.0
2020.09.09,58400.0,300.0,58200.0,59300.0,57800.0,30597399.0
2020.09.08,58700.0,2200.0,57400.0,58700.0,57200.0,31517520.0
2020.09.07,56500.0,900.0,56100.0,57300.0,55800.0,18685880.0
,,,,,,
