날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2020.05.28,50400.0,500.0,51100.0,51200.0,49900.0,31309318.0
2020.05.27,49900.0,650.0,48950.0,50000.0,48800.0,19548479.0
2020.05.26,49250.0,400.0,48700.0,49450.0,48600.0,15127490.0
2020.05.25,48850.0,100.0,48750.0,48900.0,48450.0,14337913.0
2020.05.22,48750.0,1200.0,49600.0,49800.0,48600.0,19706284.0
,,,,,,
,,,,,,
,,,,,,
2020.05.21,49950.0,50.0,50300.0,50400.0,49850.0,14949266.0
2020.05.20,50000.0,300.0,50000.0,50200.0,49800.0,14896899.0
2020.05.19,50300.0,1500.0,50100.0,50500.0,49700.0,25168295.0
2020.05.18,48800.0,950.0,47950.0,49100.0,47600.0,20481981.0
2020.05.15,47850.0,150.0,48400.0,48450.0,47700.0,18463118.0
,,,,,,
