날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2006.01.27,720000.0,4000.0,720000.0,724000.0,713000.0,338278.0
2006.01.26,716000.0,2000.0,714000.0,718000.0,705000.0,392954.0
2006.01.25,714000.0,16000.0,709000.0,720000.0,705000.0,587614.0
2006.01.24,698000.0,13000.0,683000.0,700000.0,680000.0,594140.0
2006.01.23,685000.0,2000.0,677000.0,695000.0,671000.0,552960.0
,,,,,,
,,,,,,
,,,,,,
2006.01.20,687000.0,2000.0,702000.0,708000.0,685000.0,461590.0
2006.01.19,689000.0,9000.0,682000.0,695000.0,680000.0,409902.0
2006.01.18,680000.0,17000.0,685000.0,689000.0,673000.0,621662.0
2006.01.17,697000.0,9000.0,707000.0,721000.0,697000.0,436666.0
2006.01.16,706000.0,12000.0,700000.0,707000.0,696000.0,403367.0
,,,,,,
