날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2016.06.14,1380000.0,9000.0,1371000.0,1386000.0,1369000.0,245461.0
2016.06.13,1371000.0,35000.0,1396000.0,1396000.0,1362000.0,304966.0
2016.06.10,1406000.0,24000.0,1424000.0,1425000.0,1404000.0,289681.0
2016.06.09,1430000.0,24000.0,1408000.0,1430000.0,1406000.0,515375.0
2016.06.08,1406000.0,8000.0,1419000.0,1419000.0,1389000.0,376162.0
,,,,,,
,,,,,,
,,,,,,
2016.06.07,1398000.0,21000.0,1386000.0,1402000.0,1380000.0,462843.0
2016.06.03,1377000.0,12000.0,1370000.0,1379000.0,1364000.0,341324.0
2016.06.02,1365000.0,32000.0,1350000.0,1372000.0,1346000.0,476139.0
2016.06.01,1333000.0,41000.0,1298000.0,1341000.0,1295000.0,470080.0
2016.05.31,1292000.0,12000.0,1280000.0,1300000.0,1268000.0,1250554.0
,,,,,,
