날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2020.06.11,54300.0,1100.0,54500.0,55100.0,53200.0,33815123.0
2020.06.10,55400.0,100.0,55100.0,55900.0,54900.0,16742493.0
2020.06.09,55500.0,600.0,55800.0,56500.0,54400.0,23998831.0
2020.06.08,54900.0,600.0,56400.0,56500.0,54700.0,25634965.0
2020.06.05,55500.0,900.0,54400.0,55900.0,54000.0,22743629.0
,,,,,,
,,,,,,
,,,,,,
2020.06.04,54600.0,100.0,55800.0,57000.0,54600.0,40220334.0
2020.06.03,54500.0,3100.0,51800.0,55000.0,51700.0,49257814.0
2020.06.02,51400.0,200.0,51000.0,51500.0,50800.0,14247933.0
2020.06.01,51200.0,500.0,50800.0,51200.0,50600.0,16949183.0
2020.05.29,50700.0,300.0,50000.0,50700.0,49700.0,27596961.0
,,,,,,
