날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1996.12.17,45200.0,900.0,47000.0,47000.0,44200.0,124990.0
1996.12.16,46100.0,3900.0,49100.0,49200.0,46000.0,110970.0
1996.12.14,50000.0,1600.0,51600.0,51600.0,49500.0,53477.0
1996.12.13,51600.0,1900.0,53500.0,53500.0,49300.0,89792.0
1996.12.12,53500.0,1500.0,55000.0,55500.0,53000.0,73341.0
,,,,,,
,,,,,,
,,,,,,
1996.12.11,55000.0,1000.0,57000.0,57000.0,55000.0,79477.0
1996.12.10,56000.0,0.0,56400.0,56500.0,55500.0,91611.0
1996.12.09,56000.0,200.0,56400.0,57900.0,55500.0,63980.0
1996.12.07,56200.0,1000.0,57200.0,57200.0,56000.0,42790.0
1996.12.06,57200.0,800.0,57900.0,59000.0,57100.0,52540.0
,,,,,,
