날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2007.06.28,578000.0,3000.0,581000.0,585000.0,575000.0,409739.0
2007.06.27,581000.0,7000.0,584000.0,586000.0,579000.0,347123.0
2007.06.26,588000.0,0.0,591000.0,593000.0,583000.0,391951.0
2007.06.25,588000.0,3000.0,588000.0,597000.0,585000.0,394549.0
2007.06.22,591000.0,2000.0,596000.0,601000.0,588000.0,830912.0
,,,,,,
,,,,,,
,,,,,,
2007.06.21,589000.0,12000.0,586000.0,592000.0,579000.0,921332.0
2007.06.20,577000.0,8000.0,587000.0,588000.0,574000.0,572511.0
2007.06.19,585000.0,4000.0,594000.0,594000.0,583000.0,381509.0
2007.06.18,589000.0,15000.0,580000.0,590000.0,576000.0,684731.0
2007.06.15,574000.0,7000.0,578000.0,579000.0,571000.0,481646.0
,,,,,,
