날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2016.06.28,1399000.0,1000.0,1390000.0,1404000.0,1379000.0,214379.0
2016.06.27,1398000.0,2000.0,1400000.0,1405000.0,1385000.0,236780.0
2016.06.24,1400000.0,30000.0,1445000.0,1445000.0,1360000.0,411052.0
2016.06.23,1430000.0,15000.0,1444000.0,1445000.0,1427000.0,225126.0
2016.06.22,1445000.0,3000.0,1446000.0,1450000.0,1431000.0,178965.0
,,,,,,
,,,,,,
,,,,,,
2016.06.21,1448000.0,17000.0,1432000.0,1449000.0,1426000.0,200411.0
2016.06.20,1431000.0,5000.0,1427000.0,1448000.0,1426000.0,270316.0
2016.06.17,1426000.0,17000.0,1410000.0,1435000.0,1410000.0,328394.0
2016.06.16,1409000.0,4000.0,1413000.0,1417000.0,1395000.0,292431.0
2016.06.15,1413000.0,33000.0,1385000.0,1416000.0,1383000.0,306689.0
,,,,,,
