날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1999.11.01,208000.0,8000.0,210000.0,214000.0,205000.0,613272.0
1999.10.29,200000.0,6000.0,199500.0,205000.0,197500.0,1056907.0
1999.10.28,194000.0,11500.0,186000.0,194500.0,184000.0,807717.0
1999.10.27,182500.0,500.0,183000.0,186000.0,181000.0,322966.0
1999.10.26,182000.0,2500.0,176500.0,184500.0,175500.0,480149.0
,,,,,,
,,,,,,
,,,,,,
1999.10.25,179500.0,7500.0,185500.0,186000.0,179000.0,561313.0
1999.10.22,187000.0,5000.0,180000.0,188500.0,178500.0,771183.0
1999.10.21,182000.0,0.0,185000.0,189500.0,181000.0,859831.0
1999.10.20,182000.0,2000.0,186000.0,188500.0,180500.0,957076.0
1999.10.19,184000.0,9500.0,194500.0,195000.0,183000.0,1132368.0
,,,,,,
