날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2018.05.29,51300.0,1000.0,52200.0,52500.0,51300.0,8480437.0
2018.05.28,52300.0,400.0,52500.0,53000.0,52000.0,9787820.0
2018.05.25,52700.0,1300.0,51000.0,52800.0,50800.0,15207266.0
2018.05.24,51400.0,400.0,52000.0,52000.0,51100.0,8289275.0
2018.05.23,51800.0,1800.0,50600.0,52000.0,50400.0,17095490.0
,,,,,,
,,,,,,
,,,,,,
2018.05.21,50000.0,500.0,49650.0,50200.0,49100.0,9020998.0
2018.05.18,49500.0,100.0,49900.0,49900.0,49350.0,6706570.0
2018.05.17,49400.0,450.0,50300.0,50500.0,49400.0,10365440.0
2018.05.16,49850.0,650.0,49200.0,50200.0,49150.0,15918683.0
2018.05.15,49200.0,900.0,50200.0,50400.0,49100.0,18709146.0
,,,,,,
