날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2019.10.02,47600.0,1250.0,48350.0,48400.0,47600.0,8382463.0
2019.10.01,48850.0,200.0,48900.0,49100.0,48650.0,6206035.0
2019.09.30,49050.0,650.0,48050.0,49250.0,47900.0,9497119.0
2019.09.27,48400.0,800.0,48000.0,48700.0,48000.0,8048041.0
2019.09.26,49200.0,300.0,49000.0,49250.0,48900.0,8494756.0
,,,,,,
,,,,,,
,,,,,,
2019.09.25,48900.0,600.0,49200.0,49350.0,48800.0,9187141.0
2019.09.24,49500.0,200.0,49050.0,49650.0,48850.0,7871955.0
2019.09.23,49300.0,100.0,49250.0,49300.0,49000.0,7568553.0
2019.09.20,49200.0,50.0,49400.0,49600.0,49100.0,15460210.0
2019.09.19,49150.0,1450.0,48050.0,49200.0,47850.0,16461413.0
,,,,,,
