날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.07.11,533000.0,17000.0,525000.0,535000.0,525000.0,691762.0
2005.07.08,516000.0,0.0,517000.0,522000.0,516000.0,393397.0
2005.07.07,516000.0,12000.0,504000.0,519000.0,504000.0,638200.0
2005.07.06,504000.0,2000.0,503000.0,507000.0,503000.0,269198.0
2005.07.05,502000.0,1000.0,504000.0,507000.0,500000.0,186060.0
,,,,,,
,,,,,,
,,,,,,
2005.07.04,503000.0,2000.0,505000.0,509000.0,501000.0,313114.0
2005.07.01,501000.0,7000.0,494000.0,501000.0,493000.0,531182.0
2005.06.30,494000.0,4000.0,490000.0,498000.0,490000.0,396777.0
2005.06.29,490000.0,500.0,490000.0,492500.0,488000.0,383764.0
2005.06.28,489500.0,1000.0,488500.0,490500.0,485500.0,370658.0
,,,,,,
