날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2007.07.27,596000.0,30000.0,617000.0,618000.0,596000.0,1146364.0
2007.07.26,626000.0,22000.0,649000.0,652000.0,626000.0,624477.0
2007.07.25,648000.0,6000.0,640000.0,653000.0,640000.0,398524.0
2007.07.24,654000.0,4000.0,659000.0,663000.0,646000.0,358818.0
2007.07.23,658000.0,3000.0,653000.0,660000.0,649000.0,408561.0
,,,,,,
,,,,,,
,,,,,,
2007.07.20,661000.0,25000.0,641000.0,661000.0,636000.0,577445.0
2007.07.19,636000.0,4000.0,635000.0,649000.0,631000.0,596973.0
2007.07.18,640000.0,10000.0,658000.0,662000.0,640000.0,753917.0
2007.07.16,650000.0,37000.0,685000.0,686000.0,648000.0,967675.0
2007.07.13,687000.0,41000.0,665000.0,687000.0,659000.0,1373929.0
,,,,,,
